time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed
1.660000000000001,0.8259518797299197,0.0,0.0,10.910687380615643,0.0,0.0,0.0,0.0,0.0,0.8946903439794388,0.0,0.0,0.0,343.8304748535156
1.680000000000001,0.8248000493744836,0.0,0.0,10.928527942177343,0.0,0.0,0.0,0.0,0.0,0.88936581219065,0.0,0.0,0.0,399.2530212402344
1.700000000000001,0.8320702888537755,0.0,0.0,10.945350244923983,0.0,0.0,0.0,0.0,0.0,0.7928644624731906,0.0,0.0,0.0,289.07965087890625
1.720000000000001,0.8246727895700297,0.0,0.0,10.961850573519117,0.0,0.0,0.0,0.0,0.0,0.8571683970401711,0.0,0.0,0.0,466.01165771484375
1.740000000000001,0.8377169494256671,0.0,0.0,10.977403484622553,0.0,0.0,0.0,0.0,0.0,0.698122713303438,0.0,0.0,0.0,177.49227905273438
1.7600000000000011,0.8235679335155637,0.0,0.0,10.992764126080736,0.0,0.0,0.0,0.0,0.0,0.8379414325149337,0.0,0.0,0.0,529.0084228515625
1.7800000000000011,0.839117454397825,0.0,0.0,11.007657336469077,0.0,0.0,0.0,0.0,0.0,0.6513796063191001,0.0,0.0,0.0,92.68402099609375
1.8000000000000012,0.8333588916142869,0.0,0.0,11.0211797388953,0.0,0.0,0.0,0.0,0.0,0.7008606363032776,0.0,0.0,0.0,452.4043884277344
1.8200000000000012,0.8448875660888171,0.0,0.0,11.033791678554628,0.0,0.0,0.0,0.0,0.0,0.5603333296294947,0.0,0.0,0.0,216.1142120361328
1.8400000000000012,0.8374398042408366,0.0,0.0,11.04569717126289,0.0,0.0,0.0,0.0,0.0,0.63021594119668,0.0,0.0,0.0,470.68475341796875
1.8600000000000012,0.848864155705806,0.0,0.0,11.056917682541297,0.0,0.0,0.0,0.0,0.0,0.49183518664394954,0.0,0.0,0.0,220.03009033203125
1.8800000000000012,0.843945575917624,0.0,0.0,11.0671907360391,0.0,0.0,0.0,0.0,0.0,0.5354701631364829,0.0,0.0,0.0,446.82830810546875
1.9000000000000012,0.8531965044715388,0.0,0.0,11.076770851186446,0.0,0.0,0.0,0.0,0.0,0.4225413515980132,0.0,0.0,0.0,263.6083984375
1.9200000000000013,0.8526820398495882,0.0,0.0,11.08518837736083,0.0,0.0,0.0,0.0,0.0,0.41921126584021945,0.0,0.0,0.0,400.6807861328125
1.9400000000000013,0.8583379390947949,0.0,0.0,11.092860596940827,0.0,0.0,0.0,0.0,0.0,0.34801069215962827,0.0,0.0,0.0,322.6451721191406
1.9600000000000013,0.8629384598126797,0.0,0.0,11.099239240862842,0.0,0.0,0.0,0.0,0.0,0.28985370004163524,0.0,0.0,0.0,338.97125244140625
1.9800000000000013,0.8671075404216556,0.0,0.0,11.104514110783175,0.0,0.0,0.0,0.0,0.0,0.23763329199158173,0.0,0.0,0.0,346.1317138671875
2.0000000000000013,0.8705280992157086,0.0,0.0,11.108837906060822,0.0,0.0,0.0,0.0,0.0,0.19474623577314953,0.0,0.0,0.0,357.13507080078125
2.0200000000000014,0.8738405048405622,0.0,0.0,11.112324883428707,0.0,0.0,0.0,0.0,0.0,0.1539515010154533,0.0,0.0,0.0,359.5406799316406
2.0400000000000014,0.876572770487983,0.0,0.0,11.115068645947416,0.0,0.0,0.0,0.0,0.0,0.1204247508553778,0.0,0.0,0.0,367.8330993652344
2.0600000000000014,0.8787118814251677,0.0,0.0,11.117214536169262,0.0,0.0,0.0,0.0,0.0,0.09416427132934796,0.0,0.0,0.0,375.94635009765625
2.0800000000000014,0.8803713489494118,0.0,0.0,11.118893847900596,0.0,0.0,0.0,0.0,0.0,0.0737669018039796,0.0,0.0,0.0,382.3692932128906
2.1000000000000014,0.8816617768875087,0.0,0.0,11.120210399010519,0.0,0.0,0.0,0.0,0.0,0.05788820918827678,0.0,0.0,0.0,387.2477111816406
2.1200000000000014,0.8828850536256284,0.0,0.0,11.12122026950587,0.0,0.0,0.0,0.0,0.0,0.043098840346773255,0.0,0.0,0.0,388.4129333496094
2.1400000000000015,0.8839860950614867,0.0,0.0,11.12195110459584,0.0,0.0,0.0,0.0,0.0,0.029984668650304636,0.0,0.0,0.0,390.2001647949219
2.1600000000000015,0.8848296636884991,0.0,0.0,11.122450984249976,0.0,0.0,0.0,0.0,0.0,0.020003296763182944,0.0,0.0,0.0,393.52294921875
2.1800000000000015,0.8854239074590972,0.0,0.0,11.122780979940721,0.0,0.0,0.0,0.0,0.0,0.012996272311314942,0.0,0.0,0.0,396.65240478515625
2.2000000000000015,0.8858223635909456,0.0,0.0,11.122994011346048,0.0,0.0,0.0,0.0,0.0,0.008306868221327854,0.0,0.0,0.0,399.0740661621094
2.2200000000000015,0.8860816973839548,0.0,0.0,11.123129660502437,0.0,0.0,0.0,0.0,0.0,0.00525804741774334,0.0,0.0,0.0,400.779541015625
2.2400000000000015,0.8862475521537903,0.0,0.0,11.123215334645339,0.0,0.0,0.0,0.0,0.0,0.0033093668724500274,0.0,0.0,0.0,401.9191589355469
2.2600000000000016,0.8863524618767127,0.0,0.0,11.123269199303595,0.0,0.0,0.0,0.0,0.0,0.002077098953103461,0.0,0.0,0.0,402.6595458984375
2.2800000000000016,0.8864185241090851,0.0,0.0,11.123302983069637,0.0,0.0,0.0,0.0,0.0,0.001301277651163996,0.0,0.0,0.0,403.1305847167969
2.3000000000000016,0.8864599726790459,0.0,0.0,11.123324141387924,0.0,0.0,0.0,0.0,0.0,0.0008145541776224928,0.0,0.0,0.0,403.4286193847656
2.3200000000000016,0.8864859257034903,0.0,0.0,11.123337384894093,0.0,0.0,0.0,0.0,0.0,0.0005097964392180938,0.0,0.0,0.0,403.6160888671875
2.3400000000000016,0.8865022473447579,0.0,0.0,11.123345664773119,0.0,0.0,0.0,0.0,0.0,0.0003181914633679956,0.0,0.0,0.0,403.7326354980469
2.3600000000000017,0.8865123393572151,0.0,0.0,11.123350843203568,0.0,0.0,0.0,0.0,0.0,0.00019965158145527105,0.0,0.0,0.0,403.8078918457031
2.3800000000000017,0.8865186813560666,0.0,0.0,11.1233540913771,0.0,0.0,0.0,0.0,0.0,0.00012516577175922952,0.0,0.0,0.0,403.8532409667969
2.4000000000000017,0.8865226610079849,0.0,0.0,11.123356127314329,0.0,0.0,0.0,0.0,0.0,7.842795099411497e-05,0.0,0.0,0.0,403.8818054199219
2.4200000000000017,0.8865251871862349,0.0,0.0,11.12335739942229,0.0,0.0,0.0,0.0,0.0,4.8782845096489724e-05,0.0,0.0,0.0,403.8993835449219
2.4400000000000017,0.8865267397188982,0.0,0.0,11.12335819275695,0.0,0.0,0.0,0.0,0.0,3.05506209409215e-05,0.0,0.0,0.0,403.9111328125
2.4600000000000017,0.886527736791125,0.0,0.0,11.123358686851557,0.0,0.0,0.0,0.0,0.0,1.885883967711762e-05,0.0,0.0,0.0,403.9178771972656
2.4800000000000018,0.8865283468861981,0.0,0.0,11.123358992451026,0.0,0.0,0.0,0.0,0.0,1.170110734663763e-05,0.0,0.0,0.0,403.92254638671875
2.5000000000000018,0.8865287354628675,0.0,0.0,11.123359180953962,0.0,0.0,0.0,0.0,0.0,7.149186281184141e-06,0.0,0.0,0.0,403.92523193359375
2.520000000000002,0.8865289350159937,0.0,0.0,11.12335930030701,0.0,0.0,0.0,0.0,0.0,4.786118572130391e-06,0.0,0.0,0.0,403.927490234375
2.540000000000002,0.8865290850655906,0.0,0.0,11.123359378392331,0.0,0.0,0.0,0.0,0.0,3.0224135329314614e-06,0.0,0.0,0.0,403.9281005859375
2.560000000000002,0.8865291560867316,0.0,0.0,11.123359430323786,0.0,0.0,0.0,0.0,0.0,2.1707319343660777e-06,0.0,0.0,0.0,403.9290466308594
2.580000000000002,0.8865292217473628,0.0,0.0,11.123359466003542,0.0,0.0,0.0,0.0,0.0,1.3972437235802415e-06,0.0,0.0,0.0,403.9291076660156
2.600000000000002,0.886529258293397,0.0,0.0,11.123359489601091,0.0,0.0,0.0,0.0,0.0,9.625110362644324e-07,0.0,0.0,0.0,403.9294738769531
2.620000000000002,0.8865293405495591,0.0,0.0,11.123359499553388,0.0,0.0,0.0,0.0,0.0,3.271857482267329e-08,0.0,0.0,0.0,403.928955078125
2.640000000000002,0.8865293326560201,0.0,0.0,11.12335950107211,0.0,0.0,0.0,0.0,0.0,1.1915374552989003e-07,0.0,0.0,0.0,403.92999267578125
2.660000000000002,0.8865293221890512,0.0,0.0,11.123359499889915,0.0,0.0,0.0,0.0,0.0,-2.3737339145055666e-07,0.0,0.0,0.0,403.9295349121094
2.680000000000002,0.8865293372424908,0.0,0.0,11.123359496788503,0.0,0.0,0.0,0.0,0.0,-7.27678549934476e-08,0.0,0.0,0.0,403.9300842285156
2.700000000000002,0.8865293237173711,0.0,0.0,11.123359498282026,0.0,0.0,0.0,0.0,0.0,2.2212011400709572e-07,0.0,0.0,0.0,403.9302062988281
2.720000000000002,0.886529324562101,0.0,0.0,11.123359498377434,0.0,0.0,0.0,0.0,0.0,-2.1257927536996253e-07,0.0,0.0,0.0,403.9294738769531
2.740000000000002,0.8865293339995747,0.0,0.0,11.123359497335294,0.0,0.0,0.0,0.0,0.0,1.0836518530145708e-07,0.0,0.0,0.0,403.93023681640625
2.760000000000002,0.8865293331572034,0.0,0.0,11.123359497240152,0.0,0.0,0.0,0.0,0.0,-1.1787938652068988e-07,0.0,0.0,0.0,403.9296875
2.780000000000002,0.8865293278025508,0.0,0.0,11.123359497831444,0.0,0.0,0.0,0.0,0.0,1.7700858247985344e-07,0.0,0.0,0.0,403.9302062988281
2.800000000000002,0.8865293206591957,0.0,0.0,11.123359497024634,0.0,0.0,0.0,0.0,0.0,-2.5768952873614364e-07,0.0,0.0,0.0,403.9294738769531
2.820000000000002,0.8865293382669049,0.0,0.0,11.123359495080289,0.0,0.0,0.0,0.0,0.0,6.325493189819128e-08,0.0,0.0,0.0,403.93023681640625
2.840000000000002,0.8865293397502971,0.0,0.0,11.12335949616747,0.0,0.0,0.0,0.0,0.0,4.546334334782428e-08,0.0,0.0,0.0,403.9299011230469
2.860000000000002,0.8865293318310434,0.0,0.0,11.123359497941086,0.0,0.0,0.0,0.0,0.0,1.318981529613762e-07,0.0,0.0,0.0,403.92999267578125
2.880000000000002,0.8865293236207797,0.0,0.0,11.123359497013775,0.0,0.0,0.0,0.0,0.0,-2.2462934514982006e-07,0.0,0.0,0.0,403.9295349121094
2.900000000000002,0.8865293423196379,0.0,0.0,11.123359494948938,0.0,0.0,0.0,0.0,0.0,1.8145645626658577e-08,0.0,0.0,0.0,403.93017578125
2.920000000000002,0.8865293344555015,0.0,0.0,11.123359496176207,0.0,0.0,0.0,0.0,0.0,1.0458122927194227e-07,0.0,0.0,0.0,403.92999267578125
2.940000000000002,0.8865293329430894,0.0,0.0,11.123359496005387,0.0,0.0,0.0,0.0,0.0,-1.216632353383545e-07,0.0,0.0,0.0,403.9296875
2.960000000000002,0.8865293329930305,0.0,0.0,11.123359495999873,0.0,0.0,0.0,0.0,0.0,1.2111175547520882e-07,0.0,0.0,0.0,403.93017578125
2.980000000000002,0.886529322872775,0.0,0.0,11.123359494856835,0.0,0.0,0.0,0.0,0.0,-2.3541543702102475e-07,0.0,0.0,0.0,403.9295349121094
3.000000000000002,0.8865293364462665,0.0,0.0,11.123359493357972,0.0,0.0,0.0,0.0,0.0,8.552902365039486e-08,0.0,0.0,0.0,403.93023681640625
3.0200000000000022,0.8865293331654468,0.0,0.0,11.123359495411759,0.0,0.0,0.0,0.0,0.0,1.198497475425824e-07,0.0,0.0,0.0,403.9299621582031
3.0400000000000023,0.8865293228217221,0.0,0.0,11.123359494243482,0.0,0.0,0.0,0.0,0.0,-2.3667740920400624e-07,0.0,0.0,0.0,403.9295349121094
3.0600000000000023,0.8865293378737555,0.0,0.0,11.12335949115599,0.0,0.0,0.0,0.0,0.0,-7.207187274689719e-08,0.0,0.0,0.0,403.9300842285156
3.0800000000000023,0.8865293242225818,0.0,0.0,11.123359492663432,0.0,0.0,0.0,0.0,0.0,2.2281609625364614e-07,0.0,0.0,0.0,403.9302062988281
3.1000000000000023,0.886529325190552,0.0,0.0,11.12335949277276,0.0,0.0,0.0,0.0,0.0,-2.1188331288955396e-07,0.0,0.0,0.0,403.9294738769531
3.1200000000000023,0.8865293368616124,0.0,0.0,11.123359491483974,0.0,0.0,0.0,0.0,0.0,8.300465607390467e-08,0.0,0.0,0.0,403.9302062988281
3.1400000000000023,0.8865293335858858,0.0,0.0,11.123359493487275,0.0,0.0,0.0,0.0,0.0,1.1732545150246682e-07,0.0,0.0,0.0,403.9299621582031
3.1600000000000024,0.8865293227951737,0.0,0.0,11.123359492268513,0.0,0.0,0.0,0.0,0.0,-2.3920163370774713e-07,0.0,0.0,0.0,403.9295349121094
3.1800000000000024,0.8865293378523065,0.0,0.0,11.123359489130536,0.0,0.0,0.0,0.0,0.0,-7.459609728772277e-08,0.0,0.0,0.0,403.9300842285156
3.2000000000000024,0.8865293246583128,0.0,0.0,11.123359490587495,0.0,0.0,0.0,0.0,0.0,2.2029187171282056e-07,0.0,0.0,0.0,403.9302062988281
3.2200000000000024,0.8865293251793082,0.0,0.0,11.123359490646338,0.0,0.0,0.0,0.0,0.0,-2.14407465894005e-07,0.0,0.0,0.0,403.9294738769531
3.2400000000000024,0.8865293349478983,0.0,0.0,11.123359489567635,0.0,0.0,0.0,0.0,0.0,1.0653699477741462e-07,0.0,0.0,0.0,403.93023681640625
3.2600000000000025,0.8865293337818015,0.0,0.0,11.12335948943593,0.0,0.0,0.0,0.0,0.0,-1.197075252744996e-07,0.0,0.0,0.0,403.9296875
3.2800000000000025,0.8865293334775304,0.0,0.0,11.12335948946953,0.0,0.0,0.0,0.0,0.0,1.2306746553906372e-07,0.0,0.0,0.0,403.93017578125
3.3000000000000025,0.8865293237035804,0.0,0.0,11.123359488365606,0.0,0.0,0.0,0.0,0.0,-2.3345978232461786e-07,0.0,0.0,0.0,403.9295349121094
3.3200000000000025,0.8865293369228696,0.0,0.0,11.123359486905857,0.0,0.0,0.0,0.0,0.0,8.748467834680175e-08,0.0,0.0,0.0,403.93023681640625
3.3400000000000025,0.8865293336381039,0.0,0.0,11.123359488998757,0.0,0.0,0.0,0.0,0.0,1.2180534679737186e-07,0.0,0.0,0.0,403.9299621582031
3.3600000000000025,0.8865293236406654,0.0,0.0,11.12335948786959,0.0,0.0,0.0,0.0,0.0,-2.3472186535374943e-07,0.0,0.0,0.0,403.9295349121094
